budget,revenue,original_title,vote_average,release_year
31000000,35419397,Mermaids,6.5,1990
2500000,26386000,House Party,6.6,1990
4000000,215880014,One Hundred and One Dalmatians,6.6,1961
2500000,9500000,Breakfast at Tiffany's,7.4,1961
6000000,43656822,West Side Story,6.6,1961
6000000,28900000,The Guns of Navarone,7,1961
3000000,10000000,Judgment at Nuremberg,6.7,1961
5037000,14483352,King of Kings,5.9,1961
200000,2000000,The Pit and the Pendulum,6.3,1961
6000000,4300000,One-Eyed Jacks,6.1,1961
3000000,4000000,"One, Two, Three",7.5,1961
2900000,5000000,Pocketful of Miracles,6.1,1961
806948,32000000,Psycho,8,1960
2000000,4905000,The Magnificent Seven,7,1960
12000000,60000000,Spartacus,6.9,1960
3000000,25000000,The Apartment,7.9,1960
3000000,7100000,Cinderfella,7.2,1960
1300000,28262574,Taxi Driver,7.8,1976
1100000,117235147,Rocky,7.2,1976
1800000,33800000,Carrie,6.8,1976
2800000,60922980,The Omen,6.9,1976
9000000,25000000,Logan's Run,5.9,1976
24000000,52614445,King Kong,5.9,1976
8500000,70600000,All the President's Men,7.3,1976
9000000,46236000,The Enforcer,6.6,1976
2000000,7900000,Family Plot,6.7,1976
3700000,31800000,The Outlaw Josey Wales,7.1,1976
6500000,21709020,Marathon Man,7.1,1976
3800000,23689877,Network,7.4,1976
6000000,33833201,The Pink Panther Strikes Again,6.6,1976
6000000,161000000,A Star Is Born,5.7,1976
35000000,35323292,The Bad News Bears,6.6,1976
14600000,70906973,Groundhog Day,7.2,1993
18000000,75634409,The Nightmare Before Christmas,7.4,1993
22000000,321265768,Schindler's List,8.1,1993
63000000,920100000,Jurassic Park,7.4,1993
57000000,159055768,Demolition Man,6.1,1993
25000000,441286195,Mrs. Doubtfire,6.9,1993
44000000,368875760,The Fugitive,7,1993
40000000,176997168,In the Line of Fire,6.5,1993
26000000,206678440,Philadelphia,7.5,1993
6900000,7993039,Dazed and Confused,7.3,1993
85000000,137298489,Last Action Hero,5.8,1993
30000000,135130999,A Perfect World,6.9,1993
20000000,35739755,Robin Hood: Men in Tights,6.3,1993
70000000,255000211,Cliffhanger,6.1,1993
40000000,116300000,Sliver,4.7,1993
21,42,Teenage Mutant Ninja Turtles III,5.2,1993
14000000,154864401,Cool Runnings,6.8,1993
21000000,227799884,Sleepless in Seattle,6.4,1993
25000000,56505065,Tombstone,7.3,1993
30000000,11146270,For Love or Money,5.4,1993
30000000,36516012,Carlito's Way,7.4,1993
25000000,133752825,Hot Shots! Part Deux,6.1,1993
12500000,12281551,True Romance,7.3,1993
42000000,20844907,Super Mario Bros.,4,1993
38000000,57319029,Sister Act 2: Back in the Habit,5.8,1993
45000000,195268056,The Pelican Brief,6.2,1993
30000000,53898845,The Three Musketeers,5.9,1993
22000000,10696210,RoboCop 3,4.2,1993
11000000,30000000,What's Eating Gilbert Grape,7.4,1993
35000000,117270765,Dennis the Menace,5.8,1993
9000000,2395231,Kalifornia,6.3,1993
22000000,17287898,A Bronx Tale,7.2,1993
13500000,11285588,Manhattan Murder Mystery,6.9,1993
25000000,40903593,Falling Down,7,1993
42000000,270248367,The Firm,6.5,1993
15000000,10611160,The Dark Half,4.9,1993
28000000,39514713,Hocus Pocus,6.1,1993
13000000,65796862,In the Name of the Father,7.4,1993
13000000,428868,Body Snatchers,5.5,1993
20000000,153698625,Free Willy,5.9,1993
7000000,116700000,The Piano,6.8,1993
35000000,18635620,Geronimo: An American Legend,6.1,1993
17000000,44456478,The Good Son,6.2,1993
18000000,74189677,Hard Target,5.9,1993
11500000,23237911,The Remains of the Day,7.1,1993
6000000,5617391,Batman: Mask of the Phantasm,7.2,1993
34000000,32255440,The Age of Innocence,6.7,1993
32000000,36733909,Alive,6.7,1993
3000000,15,Jason Goes to Hell: The Final Friday,3.9,1993
8,27,National Lampoon's Loaded Weapon 1,5.5,1993
12000000,22750363,Rudy,7.2,1993
15000000,118243066,Beethoven's 2nd,5,1993
20000000,11585483,So I Married an Axe Murderer,6.2,1993
25000000,6,The House of the Spirits,6.7,1993
38000000,266614059,Indecent Proposal,5.6,1993
3500000,27900000,Menace II Society,7.1,1993
30000000,13273595,Body of Evidence,4.4,1993
8000000,2000000,Red Rock West,6.1,1993
900000,8556940,Leprechaun,5.5,1993
25000000,2438031,Son of the Pink Panther,4,1993
35000000,4858139,Little Buddha,5.8,1993
1500000,418961,Killing Zoe,5.8,1993
14000000,27515786,Poetic Justice,6.8,1993
900000,6980986,Children of the Corn II: The Final Sacrifice,4.7,1993
11000000,32861136,The Joy Luck Club,6.8,1993
6000000,13609396,The Crush,5.9,1993
19885552,19724334,Fire in the Sky,6.4,1993
6000000,3283371,Only the Strong,6.7,1993
6000000,12974636,Man's Best Friend,5.5,1993
14000000,63513743,Dragon: The Bruce Lee Story,6.9,1993
2000000,54207,Return of the Living Dead 3,5.6,1993
1000000,6933459,Xi yan,6.8,1993
4000000,205843612,The Jungle Book,7,1967
3000000,104397102,The Graduate,7.5,1967
12000000,41744718,Casino Royale,5.4,1967
9500000,111584787,You Only Live Twice,6.2,1967
2500000,50700000,Bonnie and Clyde,7.6,1967
3000000,16217773,Cool Hand Luke,7.2,1967
4000000,11000000,Wait Until Dark,7.5,1967
25000000,45300000,The Dirty Dozen,7.2,1967
2000000,27379978,In the Heat of the Night,7,1967
4000000,56666667,Guess Who's Coming to Dinner,7.4,1967
18000000,9000000,Doctor Dolittle,5.1,1967
5000000,50000000,Valley of the Dolls,6.2,1967
3500000,2000000,A Countess from Hong Kong,5.4,1967
2500000,78898765,From Russia With Love,6.7,1963
2500000,11403529,The Birds,7,1963
4000000,13474588,Charade,7.5,1963
31115000,57750000,Cleopatra,6.3,1963
4000000,5000000,The Great Escape,7.5,1963
17000000,10000000,55 Days at Peking,5.6,1963
18500000,131060248,Aliens,7.6,1986
16000000,5900000,Highlander,6.5,1986
6000000,138530565,Platoon,7.3,1986
15000000,356830601,Top Gun,6.6,1986
6000000,70136369,Ferris Bueller's Day Off,7.3,1986
8000000,52287000,Stand by Me,7.5,1986
15000000,60629159,The Fly,6.9,1986
17000000,6735922,Nine 1/2 Weeks,5.9,1986
14000000,82424789,The Great Mouse Detective,6.7,1986
40000000,1641825,Pirates,6.2,1986
6000000,8551228,Blue Velvet,7.3,1986
24000000,133000000,Star Trek IV: The Voyage Home,6.6,1986
37000000,37962774,Howard the Duck,4.9,1986
25000000,11000000,Big Trouble in Little China,6.7,1986
13800000,52293982,The Color of Money,6.5,1986
20000000,77200000,The Name of the Rose,7,1986
25000000,12729917,Labyrinth,6.9,1986
113,115103979,"The Karate Kid, Part II",5.8,1986
8500000,16209459,Raw Deal,5.7,1986
5000000,328203506,Crocodile Dundee,6.2,1986
15000000,42724017,Heartbreak Ridge,6.5,1986
25000000,79817939,The Golden Child,5.4,1986
19000000,40996665,Poltergeist II: The Other Side,5.6,1986
10000000,54999651,The Money Pit,6.4,1986
25000000,38748395,Little Shop of Horrors,6.4,1986
24500000,17218023,The Mission,6.8,1986
9000000,28607524,Hoosiers,6.7,1986
3000000,19472057,Friday the 13th Part VI: Jason Lives,5.5,1986
4500000,1261000,From Beyond,5.8,1986
2000000,13167232,Critters,5.7,1986
4000000,2826523,Sid & Nancy,6.6,1986
6400000,40084041,Hannah and Her Sisters,7.3,1986
10000000,4711220,King Kong Lives,3.5,1986
14000000,62134225,Down and Out in Beverly Hills,5.1,1986
10000000,7433663,Maximum Overdrive,5.4,1986
3000000,20966644,A Room with a View,6.6,1986
18000000,41382841,Peggy Sue Got Married,5.7,1986
2700000,3500000,The Wraith,5.9,1986
4700000,8025872,The Texas Chainsaw Massacre 2,5.7,1986
12000000,4884663,Invaders from Mars,5.1,1986
18000000,3900000,The Manhattan Project,6,1986
6500000,2347000,At Close Range,6,1986
1100000,5450815,Troll,4.6,1986
12000000,15945534,Armed and Dangerous,5.1,1986
15000000,12308521,Club Paradise,4.1,1986
18000000,9697739,SpaceCamp,6.2,1986
1900000,4790926,Vamp,5.2,1986
15000000,8620929,Manhunter,6.6,1986
15000000,32056467,Robin Hood,6.9,1973
8000000,441306145,The Exorcist,7.2,1973
7000000,161777836,Live and Let Die,6.1,1973
500000,3000000,Mean Streets,7.1,1973
850000,90000000,Enter the Dragon,7,1973
1700000,8844595,Battle for the Planet of the Apes,5.3,1973
5500000,159616327,The Sting,7.7,1973
777000,115000000,American Graffiti,6.5,1973
12000000,53267000,Papillon,7.4,1973
2000000,18344729,Sleeper,6.9,1973
3000000,29800000,Serpico,7.3,1973
1000000,2000000,Dillinger,6.7,1973
4000000,55675257,The Aristocats,7,1970
3000000,18999718,Beneath the Planet of the Apes,5.9,1970
3500000,81600000,MASH,6.8,1970
12000000,89800000,Patton,6.9,1970
2200000,136400000,Love Story,6.6,1970
25485000,29548291,Tora! Tora! Tora!,6.6,1970
10000000,100489151,Airport,6.2,1970
7000000,900000,Zabriskie Point,6.5,1970
15000000,31559552,Little Big Man,7.2,1970
3716946,3500000,The Ballad of Cable Hogue,7.3,1970
10000000,1500000,The Private Life of Sherlock Holmes,6.7,1970
11000000,141195658,Thunderball,6.3,1965
8200000,163214286,The Sound of Music,7.2,1965
14000000,111721910,Doctor Zhivago,6.9,1965
5600000,29950000,Those Magnificent Men in Their Flying Machines or How I Flew from London to Paris in 25 hours 11 minutes,6.6,1965
20000000,12000000,The Greatest Story Ever Told,5.7,1965
7000000,81974493,On Her Majesty's Secret Service,6.4,1969
6000000,102308889,Butch Cassidy and the Sundance Kid,7,1969
3600000,44785053,Midnight Cowboy,7,1969
6244087,638641,The Wild Bunch,7.2,1969
6000000,181813770,Grease,7,1978
20000000,187884007,Jaws 2,5.5,1978
650000,55000000,Dawn of the Dead,7.2,1978
55000000,300218018,Superman,6.7,1978
300000,70000000,Halloween,7.3,1978
2700000,141000000,Animal House,6.7,1978
15000000,50000000,The Deer Hunter,7.4,1978
2300000,35000000,Midnight Express,7.5,1978
4000000,30471420,The Lord of the Rings,6,1978
7920000,14560084,Death on the Nile,6.2,1978
11,11,F.I.S.T.,6.7,1978
5000000,7230000,Force 10 from Navarone,6.6,1978
12000000,22765081,Convoy,6.2,1978
3500000,24046533,Invasion of the Body Snatchers,6.5,1978
24000000,21049053,The Wiz,6.1,1978
6800000,26518355,Damien: Omen II,6.1,1978
1000000,3713768,Watership Down,6.8,1978
7500000,33736689,Who's Afraid of Virginia Woolf?,7.5,1966
3000000,13000000,Torn Curtain,6.3,1966
4653000,6000000,El Dorado,6.9,1966
12000000,20000000,The Sand Pebbles,7,1966
5115000,12000000,Fantastic Voyage,6.7,1966
