budget,revenue,original_title,vote_average,release_year
5.95,235.93,Psycho,8,1960
14.75,36.16,The Magnificent Seven,7,1960
88.48,442.38,Spartacus,6.9,1960
22.12,184.32,The Apartment,7.9,1960
22.12,52.35,Cinderfella,7.2,1960
4.98,108.29,Taxi Driver,7.8,1976
4.21,449.21,Rocky,7.2,1976
6.9,129.51,Carrie,6.8,1976
10.73,233.44,The Omen,6.9,1976
34.49,95.79,Logan's Run,5.9,1976
91.96,201.6,King Kong,5.9,1976
32.57,270.52,All the President's Men,7.3,1976
34.49,177.16,The Enforcer,6.6,1976
7.66,30.27,Family Plot,6.7,1976
14.18,121.85,The Outlaw Josey Wales,7.1,1976
24.91,83.18,Marathon Man,7.1,1976
14.56,90.77,Network,7.4,1976
22.99,129.64,The Pink Panther Strikes Again,6.6,1976
22.99,616.9,A Star Is Born,5.7,1976
134.11,135.35,The Bad News Bears,6.6,1976
22.04,107.03,Groundhog Day,7.2,1993
27.17,114.17,The Nightmare Before Christmas,7.4,1993
33.21,484.94,Schindler's List,8.1,1993
95.1,1388.86,Jurassic Park,7.4,1993
86.04,240.09,Demolition Man,6.1,1993
37.74,666.11,Mrs. Doubtfire,6.9,1993
66.42,556.81,The Fugitive,7,1993
60.38,267.17,In the Line of Fire,6.5,1993
39.25,311.97,Philadelphia,7.5,1993
10.42,12.07,Dazed and Confused,7.3,1993
128.3,207.25,Last Action Hero,5.8,1993
45.28,203.98,A Perfect World,6.9,1993
30.19,53.95,Robin Hood: Men in Tights,6.3,1993
105.66,384.92,Cliffhanger,6.1,1993
60.38,175.55,Sliver,4.7,1993
0,0,Teenage Mutant Ninja Turtles III,5.2,1993
21.13,233.76,Cool Runnings,6.8,1993
31.7,343.86,Sleepless in Seattle,6.4,1993
37.74,85.29,Tombstone,7.3,1993
45.28,16.82,For Love or Money,5.4,1993
45.28,55.12,Carlito's Way,7.4,1993
37.74,201.9,Hot Shots! Part Deux,6.1,1993
18.87,18.54,True Romance,7.3,1993
63.4,31.46,Super Mario Bros.,4,1993
57.36,86.52,Sister Act 2: Back in the Habit,5.8,1993
67.93,294.75,The Pelican Brief,6.2,1993
45.28,81.36,The Three Musketeers,5.9,1993
33.21,16.15,RoboCop 3,4.2,1993
16.6,45.28,What's Eating Gilbert Grape,7.4,1993
52.83,177.02,Dennis the Menace,5.8,1993
13.59,3.62,Kalifornia,6.3,1993
33.21,26.1,A Bronx Tale,7.2,1993
20.38,17.04,Manhattan Murder Mystery,6.9,1993
37.74,61.74,Falling Down,7,1993
63.4,407.93,The Firm,6.5,1993
22.64,16.02,The Dark Half,4.9,1993
42.27,59.65,Hocus Pocus,6.1,1993
19.62,99.32,In the Name of the Father,7.4,1993
19.62,0.65,Body Snatchers,5.5,1993
30.19,232,Free Willy,5.9,1993
10.57,176.16,The Piano,6.8,1993
52.83,28.13,Geronimo: An American Legend,6.1,1993
25.66,67.11,The Good Son,6.2,1993
27.17,111.99,Hard Target,5.9,1993
17.36,35.08,The Remains of the Day,7.1,1993
9.06,8.48,Batman: Mask of the Phantasm,7.2,1993
51.32,48.69,The Age of Innocence,6.7,1993
48.3,55.45,Alive,6.7,1993
4.53,0,Jason Goes to Hell: The Final Friday,3.9,1993
0,0,National Lampoon's Loaded Weapon 1,5.5,1993
18.11,34.34,Rudy,7.2,1993
22.64,178.48,Beethoven's 2nd,5,1993
30.19,17.49,So I Married an Axe Murderer,6.2,1993
37.74,0,The House of the Spirits,6.7,1993
57.36,402.45,Indecent Proposal,5.6,1993
5.28,42.11,Menace II Society,7.1,1993
45.28,20.04,Body of Evidence,4.4,1993
12.08,3.02,Red Rock West,6.1,1993
1.36,12.92,Leprechaun,5.5,1993
37.74,3.68,Son of the Pink Panther,4,1993
52.83,7.33,Little Buddha,5.8,1993
2.26,0.63,Killing Zoe,5.8,1993
21.13,41.53,Poetic Justice,6.8,1993
1.36,10.54,Children of the Corn II: The Final Sacri,4.7,1993
16.6,49.6,The Joy Luck Club,6.8,1993
9.06,20.54,The Crush,5.9,1993
30.02,29.77,Fire in the Sky,6.4,1993
9.06,4.96,Only the Strong,6.7,1993
9.06,19.58,Man's Best Friend,5.5,1993
21.13,95.87,Dragon: The Bruce Lee Story,6.9,1993
3.02,0.08,Return of the Living Dead 3,5.6,1993
1.51,10.47,Xi yan,6.8,1993
26.15,1345.55,The Jungle Book,7,1967
19.61,682.42,The Graduate,7.5,1967
78.44,272.88,Casino Royale,5.4,1967
62.1,729.4,You Only Live Twice,6.2,1967
16.34,331.41,Bonnie and Clyde,7.6,1967
19.61,106.01,Cool Hand Luke,7.2,1967
26.15,71.9,Wait Until Dark,7.5,1967
163.42,296.12,The Dirty Dozen,7.2,1967
13.07,178.98,In the Heat of the Night,7,1967
26.15,370.42,Guess Who's Coming to Dinner,7.4,1967
117.66,58.83,Doctor Dolittle,5.1,1967
32.68,326.84,Valley of the Dolls,6.2,1967
22.88,13.07,A Countess from Hong Kong,5.4,1967
17.8,561.77,From Russia With Love,6.7,1963
17.8,81.2,The Birds,7,1963
28.48,95.94,Charade,7.5,1963
221.54,411.19,Cleopatra,6.3,1963
28.48,35.6,The Great Escape,7.5,1963
121.04,71.2,55 Days at Peking,5.6,1963
36.8,260.73,Aliens,7.6,1986
31.83,11.74,Highlander,6.5,1986
11.94,275.59,Platoon,7.3,1986
29.84,709.88,Top Gun,6.6,1986
11.94,139.53,Ferris Bueller's Day Off,7.3,1986
15.92,104.02,Stand by Me,7.5,1986
29.84,120.62,The Fly,6.9,1986
33.82,13.4,Nine 1/2 Weeks,5.9,1986
27.85,163.98,The Great Mouse Detective,6.7,1986
79.58,3.27,Pirates,6.2,1986
11.94,17.01,Blue Velvet,7.3,1986
47.75,264.59,Star Trek IV: The Voyage Home,6.6,1986
73.61,75.52,Howard the Duck,4.9,1986
49.74,21.88,Big Trouble in Little China,6.7,1986
27.45,104.03,The Color of Money,6.5,1986
39.79,153.58,The Name of the Rose,7,1986
49.74,25.32,Labyrinth,6.9,1986
0,228.99,"The Karate Kid, Part II",5.8,1986
16.91,32.25,Raw Deal,5.7,1986
9.95,652.93,Crocodile Dundee,6.2,1986
29.84,85,Heartbreak Ridge,6.5,1986
49.74,158.79,The Golden Child,5.4,1986
37.8,81.56,Poltergeist II: The Other Side,5.6,1986
19.89,109.42,The Money Pit,6.4,1986
49.74,77.09,Little Shop of Horrors,6.4,1986
48.74,34.25,The Mission,6.8,1986
17.9,56.91,Hoosiers,6.7,1986
5.97,38.74,Friday the 13th Part VI: Jason Lives,5.5,1986
8.95,2.51,From Beyond,5.8,1986
3.98,26.19,Critters,5.7,1986
7.96,5.62,Sid & Nancy,6.6,1986
12.73,79.74,Hannah and Her Sisters,7.3,1986
19.89,9.37,King Kong Lives,3.5,1986
27.85,123.61,Down and Out in Beverly Hills,5.1,1986
19.89,14.79,Maximum Overdrive,5.4,1986
5.97,41.71,A Room with a View,6.6,1986
35.81,82.33,Peggy Sue Got Married,5.7,1986
5.37,6.96,The Wraith,5.9,1986
9.35,15.97,The Texas Chainsaw Massacre 2,5.7,1986
23.87,9.72,Invaders from Mars,5.1,1986
35.81,7.76,The Manhattan Project,6,1986
12.93,4.67,At Close Range,6,1986
2.19,10.84,Troll,4.6,1986
23.87,31.72,Armed and Dangerous,5.1,1986
29.84,24.49,Club Paradise,4.1,1986
35.81,19.29,SpaceCamp,6.2,1986
3.78,9.53,Vamp,5.2,1986
29.84,17.15,Manhunter,6.6,1986
73.67,157.43,Robin Hood,6.9,1973
39.29,2167.32,The Exorcist,7.2,1973
34.38,794.52,Live and Let Die,6.1,1973
2.46,14.73,Mean Streets,7.1,1973
4.17,442,Enter the Dragon,7,1973
8.35,43.44,Battle for the Planet of the Apes,5.3,1973
27.01,783.9,The Sting,7.7,1973
3.82,564.78,American Graffiti,6.5,1973
58.93,261.6,Papillon,7.4,1973
9.82,90.09,Sleeper,6.9,1973
14.73,146.35,Serpico,7.3,1973
4.91,9.82,Dillinger,6.7,1973
22.47,312.69,The Aristocats,7,1970
16.85,106.71,Beneath the Planet of the Apes,5.9,1970
19.66,458.3,MASH,6.8,1970
67.4,504.35,Patton,6.9,1970
12.36,766.07,Love Story,6.6,1970
143.13,165.95,Tora! Tora! Tora!,6.6,1970
56.16,564.38,Airport,6.2,1970
39.31,5.05,Zabriskie Point,6.5,1970
84.25,177.25,Little Big Man,7.2,1970
20.88,19.66,The Ballad of Cable Hogue,7.3,1970
56.16,8.42,The Private Life of Sherlock Holmes,6.7,1970
76.13,977.15,Thunderball,6.3,1965
56.75,1129.53,The Sound of Music,7.2,1965
96.89,773.18,Doctor Zhivago,6.9,1965
38.76,207.27,Those Magnificent Men in Their Flying Ma,6.6,1965
138.41,83.05,The Greatest Story Ever Told,5.7,1965
41.61,487.28,On Her Majesty's Secret Service,6.4,1969
35.67,608.15,Butch Cassidy and the Sundance Kid,7,1969
21.4,266.21,Midnight Cowboy,7,1969
37.12,3.8,The Wild Bunch,7.2,1969
20.06,607.75,Grease,7,1978
66.85,628.04,Jaws 2,5.5,1978
2.17,183.85,Dawn of the Dead,7.2,1978
183.85,1003.54,Superman,6.7,1978
1,233.99,Halloween,7.3,1978
9.03,471.32,Animal House,6.7,1978
50.14,167.14,The Deer Hunter,7.4,1978
7.69,116.99,Midnight Express,7.5,1978
13.37,101.86,The Lord of the Rings,6,1978
26.47,48.67,Death on the Nile,6.2,1978
0,0,F.I.S.T.,6.7,1978
16.71,24.17,Force 10 from Navarone,6.6,1978
40.11,76.1,Convoy,6.2,1978
11.7,80.38,Invasion of the Body Snatchers,6.5,1978
80.22,70.36,The Wiz,6.1,1978
22.73,88.64,Damien: Omen II,6.1,1978
3.34,12.41,Watership Down,6.8,1978
50.39,226.64,Who's Afraid of Virginia Woolf?,7.5,1966
20.15,87.33,Torn Curtain,6.3,1966
31.26,40.31,El Dorado,6.9,1966
80.62,134.36,The Sand Pebbles,7,1966
34.36,80.62,Fantastic Voyage,6.7,1966
